日期,證券代號,證券名稱,序號,券商,價格,買進股數,賣出股數
2002/03/11,3034,novatek,2098,913R,428.00,3000,0
2002/03/11,3034,novatek,2099,913R,429.00,3000,0
2002/03/11,3034,novatek,2100,913R,429.50,0,1000
2002/03/11,3034,novatek,2101,913R,430.00,5000,0
2002/03/11,3034,novatek,2102,913R,431.50,0,1000
2002/03/11,3034,novatek,2103,913U,426.50,0,1000
2002/03/11,3034,novatek,2104,913U,429.00,0,110
2002/03/11,3034,novatek,2105,913U,429.50,0,33
2002/03/11,3034,novatek,2106,913Y,422.00,0,4000
2002/03/11,3034,novatek,2107,913Y,425.00,0,1000
2002/03/11,3034,novatek,2108,913Y,429.00,0,50
2002/03/11,3034,novatek,2109,913Y,429.50,0,5
2002/03/11,3034,novatek,2110,913Y,430.00,0,1000
2002/03/11,3034,novatek,2111,9183,422.00,0,1000
2002/03/11,3034,novatek,2112,9183,424.00,0,1000
2002/03/11,3034,novatek,2113,9183,426.00,0,50
2002/03/11,3034,novatek,2114,9183,429.00,0,45
2002/03/11,3034,novatek,2115,9183,430.00,0,1000
2002/03/11,3034,novatek,2116,9184,424.00,0,1000
2002/03/11,3034,novatek,2117,9184,428.00,1000,0
2002/03/11,3034,novatek,2118,9184,428.50,0,1000
2002/03/11,3034,novatek,2119,9184,429.50,0,1000
2002/03/11,3034,novatek,2120,9184,430.00,0,2000
2002/03/11,3034,novatek,2121,9184,430.50,0,5000
2002/03/11,3034,novatek,2122,9184,431.50,1000,1000
2002/03/11,3034,novatek,2123,9185,426.00,0,100
2002/03/11,3034,novatek,2124,9185,427.00,137,0
2002/03/11,3034,novatek,2125,9185,428.00,0,100
2002/03/11,3034,novatek,2126,9185,429.00,0,100
2002/03/11,3034,novatek,2127,9185,430.00,0,1000
2002/03/11,3034,novatek,2128,9185,430.50,0,1000
2002/03/11,3034,novatek,2129,9185,431.00,0,1000
2002/03/11,3034,novatek,2130,9186,425.00,0,1000
2002/03/11,3034,novatek,2131,9186,426.50,0,10000
2002/03/11,3034,novatek,2132,9186,427.00,0,1000
2002/03/11,3034,novatek,2133,9186,428.50,0,20
2002/03/11,3034,novatek,2134,9186,429.00,0,1000
2002/03/11,3034,novatek,2135,9186,429.50,0,1000
2002/03/11,3034,novatek,2136,9186,430.00,0,1000
2002/03/11,3034,novatek,2137,9186,431.50,2000,0
2002/03/11,3034,novatek,2138,9187,422.50,0,1000
2002/03/11,3034,novatek,2139,9187,427.00,0,40
2002/03/11,3034,novatek,2140,9187,427.50,0,1000
2002/03/11,3034,novatek,2141,9187,428.50,0,2000
2002/03/11,3034,novatek,2142,9187,429.50,0,100
2002/03/11,3034,novatek,2143,9188,422.00,0,2000
2002/03/11,3034,novatek,2144,9188,429.50,0,1010
2002/03/11,3034,novatek,2145,9188,431.50,0,2000
2002/03/11,3034,novatek,2146,9189,422.50,0,1000
2002/03/11,3034,novatek,2147,9189,426.00,0,50
2002/03/11,3034,novatek,2148,9189,428.50,2,0
2002/03/11,3034,novatek,2149,9189,429.00,0,130
2002/03/11,3034,novatek,2150,9189,431.00,1000,1000
2002/03/11,3034,novatek,2151,9189,431.50,0,1000
2002/03/11,3034,novatek,2152,918A,425.50,1000,0
2002/03/11,3034,novatek,2153,918A,426.50,0,1000
2002/03/11,3034,novatek,2154,918A,428.50,3,0
2002/03/11,3034,novatek,2155,918A,429.50,0,250
2002/03/11,3034,novatek,2156,918A,430.00,0,1000
2002/03/11,3034,novatek,2157,918A,431.00,0,1000
2002/03/11,3034,novatek,2158,918A,431.50,0,1000
2002/03/11,3034,novatek,2159,918B,431.50,0,2000
2002/03/11,3034,novatek,2160,918c,422.50,1000,0
2002/03/11,3034,novatek,2161,918c,424.00,0,2000
2002/03/11,3034,novatek,2162,918c,429.00,0,2050
2002/03/11,3034,novatek,2163,918c,429.50,0,1000
2002/03/11,3034,novatek,2164,918c,430.00,0,100
2002/03/11,3034,novatek,2165,918c,430.50,0,1000
2002/03/11,3034,novatek,2166,918C,425.00,1000,0
2002/03/11,3034,novatek,2167,918C,426.00,0,1000
2002/03/11,3034,novatek,2168,918C,427.00,0,300
2002/03/11,3034,novatek,2169,918C,428.50,0,1000
2002/03/11,3034,novatek,2170,918C,429.00,0,1
2002/03/11,3034,novatek,2171,918C,430.00,5,5020
2002/03/11,3034,novatek,2172,918d,426.00,0,1020
2002/03/11,3034,novatek,2173,918d,428.00,0,700
2002/03/11,3034,novatek,2174,918d,429.00,0,1000
2002/03/11,3034,novatek,2175,918D,425.50,0,5
2002/03/11,3034,novatek,2176,918D,426.00,0,5000
2002/03/11,3034,novatek,2177,918D,428.00,0,3
2002/03/11,3034,novatek,2178,918D,428.50,1000,3000
2002/03/11,3034,novatek,2179,918D,429.50,0,3000
2002/03/11,3034,novatek,2180,918D,430.00,0,50
2002/03/11,3034,novatek,2181,918D,430.50,0,3000
2002/03/11,3034,novatek,2182,918D,431.00,0,1000
2002/03/11,3034,novatek,2183,918D,431.50,1000,6000
2002/03/11,3034,novatek,2184,918e,427.50,1000,0
2002/03/11,3034,novatek,2185,918e,428.00,1000,0
2002/03/11,3034,novatek,2186,918e,429.00,1000,0
2002/03/11,3034,novatek,2187,918e,431.00,1000,0
2002/03/11,3034,novatek,2188,918e,431.50,5000,0
2002/03/11,3034,novatek,2189,918E,429.00,1000,1000
2002/03/11,3034,novatek,2190,918E,430.00,0,20
2002/03/11,3034,novatek,2191,918E,431.00,0,1000
2002/03/11,3034,novatek,2192,918F,427.00,15,0
2002/03/11,3034,novatek,2193,918F,427.50,0,1000
2002/03/11,3034,novatek,2194,918F,430.00,0,1000
2002/03/11,3034,novatek,2195,918g,429.00,1000,0
2002/03/11,3034,novatek,2196,918g,430.50,0,1000
2002/03/11,3034,novatek,2197,918G,422.50,1000,0
2002/03/11,3034,novatek,2198,918G,427.50,0,1000
2002/03/11,3034,novatek,2199,918G,428.00,2000,0
2002/03/11,3034,novatek,2200,918G,428.50,0,1000
2002/03/11,3034,novatek,2201,918G,429.50,0,1000
2002/03/11,3034,novatek,2202,918G,430.00,0,1000
2002/03/11,3034,novatek,2203,918G,430.50,0,2000
2002/03/11,3034,novatek,2204,918G,431.00,1000,1000
2002/03/11,3034,novatek,2205,918G,431.50,0,2000
2002/03/11,3034,novatek,2206,918G,432.00,0,1000
2002/03/11,3034,novatek,2207,918H,420.50,0,1000
2002/03/11,3034,novatek,2208,918H,429.00,0,1000
2002/03/11,3034,novatek,2209,918i,430.00,0,10000
2002/03/11,3034,novatek,2210,918J,422.50,0,1000
2002/03/11,3034,novatek,2211,918J,425.00,0,30
2002/03/11,3034,novatek,2212,918J,427.00,1000,0
2002/03/11,3034,novatek,2213,918J,428.00,0,1
2002/03/11,3034,novatek,2214,918J,428.50,0,9055
2002/03/11,3034,novatek,2215,918J,429.00,0,20
2002/03/11,3034,novatek,2216,918J,429.50,300,1000
2002/03/11,3034,novatek,2217,918J,430.00,0,1000
2002/03/11,3034,novatek,2218,918K,430.00,0,1000
2002/03/11,3034,novatek,2219,918L,428.00,0,1000
2002/03/11,3034,novatek,2220,918L,429.00,0,1000
2002/03/11,3034,novatek,2221,918L,431.00,0,1000
2002/03/11,3034,novatek,2222,918L,431.50,0,1000
2002/03/11,3034,novatek,2223,918M,425.50,0,1
2002/03/11,3034,novatek,2224,918M,427.00,0,5000
2002/03/11,3034,novatek,2225,918M,428.50,2000,0
2002/03/11,3034,novatek,2226,918M,429.00,0,2
2002/03/11,3034,novatek,2227,918M,430.50,1000,0
2002/03/11,3034,novatek,2228,918M,431.50,0,1000
2002/03/11,3034,novatek,2229,918s,426.50,0,1000
2002/03/11,3034,novatek,2230,918s,427.00,0,1
2002/03/11,3034,novatek,2231,918s,428.50,0,1000
2002/03/11,3034,novatek,2232,918s,430.00,0,3
2002/03/11,3034,novatek,2233,918u,426.00,0,1000
2002/03/11,3034,novatek,2234,918u,428.00,0,3
2002/03/11,3034,novatek,2235,918u,428.50,0,1000
2002/03/11,3034,novatek,2236,918W,425.50,1000,0
2002/03/11,3034,novatek,2237,918W,426.50,1000,0
2002/03/11,3034,novatek,2238,918W,427.50,0,1000
2002/03/11,3034,novatek,2239,918W,429.00,1,0
2002/03/11,3034,novatek,2240,918W,429.50,999,1000
2002/03/11,3034,novatek,2241,918W,430.00,0,2000
2002/03/11,3034,novatek,2242,918x,427.50,0,1000
2002/03/11,3034,novatek,2243,918x,429.00,1000,0
2002/03/11,3034,novatek,2244,918x,429.50,0,40
2002/03/11,3034,novatek,2245,918x,430.00,0,3000
2002/03/11,3034,novatek,2246,918X,427.00,1000,0
2002/03/11,3034,novatek,2247,918X,427.50,0,5000
2002/03/11,3034,novatek,2248,918X,428.00,0,5000
2002/03/11,3034,novatek,2249,918X,428.50,0,5000
2002/03/11,3034,novatek,2250,918X,429.00,1000,0
2002/03/11,3034,novatek,2251,918X,431.50,0,1000
2002/03/11,3034,novatek,2252,918X,432.00,0,1000
2002/03/11,3034,novatek,2253,918z,425.00,0,1000
2002/03/11,3034,novatek,2254,918z,428.50,0,20
2002/03/11,3034,novatek,2255,918z,429.00,0,20
2002/03/11,3034,novatek,2256,9200,422.00,1000,0
2002/03/11,3034,novatek,2257,9200,422.50,3000,2000
2002/03/11,3034,novatek,2258,9200,423.00,4000,0
2002/03/11,3034,novatek,2259,9200,423.50,0,2000
2002/03/11,3034,novatek,2260,9200,424.00,7000,2000
2002/03/11,3034,novatek,2261,9200,425.00,0,2000
2002/03/11,3034,novatek,2262,9200,425.50,3000,0
2002/03/11,3034,novatek,2263,9200,426.00,0,2000
2002/03/11,3034,novatek,2264,9200,426.50,13000,0
2002/03/11,3034,novatek,2265,9200,427.00,2000,0
2002/03/11,3034,novatek,2266,9200,427.50,3000,0
2002/03/11,3034,novatek,2267,9200,428.00,37000,0
2002/03/11,3034,novatek,2268,9200,428.50,39000,6000
2002/03/11,3034,novatek,2269,9200,429.00,128000,0
2002/03/11,3034,novatek,2270,9200,429.50,114000,0
2002/03/11,3034,novatek,2271,9200,430.00,135000,0
2002/03/11,3034,novatek,2272,9200,430.50,172000,0
2002/03/11,3034,novatek,2273,9200,431.00,174000,0
2002/03/11,3034,novatek,2274,9200,431.50,160000,0
2002/03/11,3034,novatek,2275,9200,432.00,7000,0
2002/03/11,3034,novatek,2276,9202,423.50,0,1000
2002/03/11,3034,novatek,2277,9202,427.50,0,6000
2002/03/11,3034,novatek,2278,9202,429.00,0,20
2002/03/11,3034,novatek,2279,9202,430.00,0,5010
2002/03/11,3034,novatek,2280,9202,430.50,0,3000
2002/03/11,3034,novatek,2281,9202,431.00,0,1000
2002/03/11,3034,novatek,2282,9204,425.00,0,1002
2002/03/11,3034,novatek,2283,9204,427.50,0,3000
2002/03/11,3034,novatek,2284,9204,428.50,0,1002
2002/03/11,3034,novatek,2285,9204,429.50,0,1
2002/03/11,3034,novatek,2286,9204,430.00,11,1500
2002/03/11,3034,novatek,2287,9204,431.50,0,2000
2002/03/11,3034,novatek,2288,9205,422.00,0,1000
2002/03/11,3034,novatek,2289,9205,425.00,0,150
2002/03/11,3034,novatek,2290,9205,428.00,0,1000
2002/03/11,3034,novatek,2291,9205,429.50,0,1000
2002/03/11,3034,novatek,2292,9205,431.00,0,1000
2002/03/11,3034,novatek,2293,9205,431.50,2000,0
2002/03/11,3034,novatek,2294,9206,423.00,10000,0
2002/03/11,3034,novatek,2295,9206,425.50,0,464
2002/03/11,3034,novatek,2296,9206,426.00,0,1000
2002/03/11,3034,novatek,2297,9206,427.00,0,1000
2002/03/11,3034,novatek,2298,9206,429.00,35,5000
2002/03/11,3034,novatek,2299,9206,429.50,0,1000
2002/03/11,3034,novatek,2300,9206,430.00,0,5250
2002/03/11,3034,novatek,2301,9206,430.50,1000,0
2002/03/11,3034,novatek,2302,9207,421.50,0,1000
2002/03/11,3034,novatek,2303,9207,428.50,0,1000
2002/03/11,3034,novatek,2304,9207,430.00,0,1000
2002/03/11,3034,novatek,2305,9208,422.00,0,1000
2002/03/11,3034,novatek,2306,9208,423.00,0,1000
2002/03/11,3034,novatek,2307,9208,427.00,0,50
2002/03/11,3034,novatek,2308,9208,428.00,0,50
2002/03/11,3034,novatek,2309,9208,429.50,0,1000
2002/03/11,3034,novatek,2310,9208,430.00,2000,1000
2002/03/11,3034,novatek,2311,9208,431.00,0,2000
2002/03/11,3034,novatek,2312,9209,426.00,0,200
2002/03/11,3034,novatek,2313,9209,430.50,0,3000
2002/03/11,3034,novatek,2314,920A,422.50,1000,0
2002/03/11,3034,novatek,2315,920A,427.50,1000,0
2002/03/11,3034,novatek,2316,920A,428.00,0,1000
2002/03/11,3034,novatek,2317,920A,428.50,0,4000
2002/03/11,3034,novatek,2318,920A,429.00,0,1000
2002/03/11,3034,novatek,2319,920A,429.50,0,1200
2002/03/11,3034,novatek,2320,920A,430.00,0,1000
2002/03/11,3034,novatek,2321,920A,431.50,4000,1000
2002/03/11,3034,novatek,2322,920C,422.50,0,1000
2002/03/11,3034,novatek,2323,920C,425.00,0,100
2002/03/11,3034,novatek,2324,920C,430.00,0,2000
2002/03/11,3034,novatek,2325,920D,423.00,0,1000
2002/03/11,3034,novatek,2326,920D,424.50,0,1000
2002/03/11,3034,novatek,2327,920D,425.00,0,1070
2002/03/11,3034,novatek,2328,920D,426.00,1000,1000
2002/03/11,3034,novatek,2329,920D,429.50,2000,2000
2002/03/11,3034,novatek,2330,920D,430.00,1000,100
2002/03/11,3034,novatek,2331,920D,430.50,1000,0
2002/03/11,3034,novatek,2332,920D,431.50,0,1000
2002/03/11,3034,novatek,2333,920E,421.50,1000,0
2002/03/11,3034,novatek,2334,920E,425.00,0,1000
2002/03/11,3034,novatek,2335,920E,429.50,1,0
2002/03/11,3034,novatek,2336,920E,431.50,0,1000
2002/03/11,3034,novatek,2337,920F,422.00,1000,0
2002/03/11,3034,novatek,2338,920F,423.50,0,1000
2002/03/11,3034,novatek,2339,920F,425.00,2000,1
2002/03/11,3034,novatek,2340,920F,427.00,0,100
2002/03/11,3034,novatek,2341,920F,427.50,2000,0
2002/03/11,3034,novatek,2342,920F,428.00,0,100
2002/03/11,3034,novatek,2343,920F,428.50,2005,0
2002/03/11,3034,novatek,2344,920F,429.50,5000,3400
2002/03/11,3034,novatek,2345,920F,430.00,0,2000
2002/03/11,3034,novatek,2346,920F,431.00,0,1000
2002/03/11,3034,novatek,2347,920F,431.50,1000,5000
2002/03/11,3034,novatek,2348,920G,421.50,0,5000
2002/03/11,3034,novatek,2349,920G,422.00,0,5000
2002/03/11,3034,novatek,2350,920G,423.00,0,1000
2002/03/11,3034,novatek,2351,920G,424.00,0,1000
2002/03/11,3034,novatek,2352,920G,425.00,0,1000
2002/03/11,3034,novatek,2353,920G,426.00,0,2000
2002/03/11,3034,novatek,2354,920G,426.50,0,1000
2002/03/11,3034,novatek,2355,920G,427.00,61,1000
2002/03/11,3034,novatek,2356,920G,428.00,0,2000
2002/03/11,3034,novatek,2357,920G,429.00,0,1000
2002/03/11,3034,novatek,2358,920G,429.50,39,30
2002/03/11,3034,novatek,2359,920G,430.00,0,10
2002/03/11,3034,novatek,2360,920G,431.50,2000,1000
2002/03/11,3034,novatek,2361,920H,428.00,25,0
2002/03/11,3034,novatek,2362,920H,429.00,0,100
2002/03/11,3034,novatek,2363,920H,430.00,0,1200
2002/03/11,3034,novatek,2364,920M,422.00,1000,0
2002/03/11,3034,novatek,2365,920M,427.50,0,1000
2002/03/11,3034,novatek,2366,920M,429.50,1000,1000
2002/03/11,3034,novatek,2367,920N,426.00,4,0
2002/03/11,3034,novatek,2368,920N,427.50,0,1000
2002/03/11,3034,novatek,2369,920N,429.00,0,1000
2002/03/11,3034,novatek,2370,920N,431.50,0,1000
2002/03/11,3034,novatek,2371,920V,431.00,0,3000
2002/03/11,3034,novatek,2372,920Z,422.50,0,8000
2002/03/11,3034,novatek,2373,920Z,423.00,0,1000
2002/03/11,3034,novatek,2374,920Z,427.50,0,3000
2002/03/11,3034,novatek,2375,920Z,428.00,1000,0
2002/03/11,3034,novatek,2376,920Z,430.00,0,1000
2002/03/11,3034,novatek,2377,920Z,431.50,0,1000
2002/03/11,3034,novatek,2378,9211,421.50,1000,0
2002/03/11,3034,novatek,2379,9211,422.00,0,1000
2002/03/11,3034,novatek,2380,9211,423.50,0,1000
2002/03/11,3034,novatek,2381,9211,426.50,0,1000
2002/03/11,3034,novatek,2382,9211,428.00,0,10030
2002/03/11,3034,novatek,2383,9211,429.00,0,2000
2002/03/11,3034,novatek,2384,9211,431.50,1000,0
2002/03/11,3034,novatek,2385,9212,428.00,10,0
2002/03/11,3034,novatek,2386,9212,429.00,20,0
2002/03/11,3034,novatek,2387,9212,431.00,0,2000
2002/03/11,3034,novatek,2388,9215,425.00,1,1000
2002/03/11,3034,novatek,2389,9215,426.00,1,0
2002/03/11,3034,novatek,2390,9215,427.50,0,1000
2002/03/11,3034,novatek,2391,9215,428.50,0,110
2002/03/11,3034,novatek,2392,9215,429.00,100,3200
2002/03/11,3034,novatek,2393,9215,429.50,1000,0
2002/03/11,3034,novatek,2394,9215,430.00,1,1000
2002/03/11,3034,novatek,2395,9215,430.50,1000,0
2002/03/11,3034,novatek,2396,9215,431.00,1000,2000
2002/03/11,3034,novatek,2397,9216,422.00,0,1000
2002/03/11,3034,novatek,2398,9216,429.00,0,50
2002/03/11,3034,novatek,2399,9216,429.50,0,1000
2002/03/11,3034,novatek,2400,9216,431.00,1000,0
2002/03/11,3034,novatek,2401,9217,423.50,2000,0
2002/03/11,3034,novatek,2402,9217,426.00,0,4000
2002/03/11,3034,novatek,2403,9217,427.00,0,25
2002/03/11,3034,novatek,2404,9217,429.50,0,1000
2002/03/11,3034,novatek,2405,9218,423.50,0,1000
2002/03/11,3034,novatek,2406,9218,428.00,0,40
2002/03/11,3034,novatek,2407,9218,429.50,0,1000
2002/03/11,3034,novatek,2408,9218,431.50,0,9000
2002/03/11,3034,novatek,2409,921C,425.00,0,1
2002/03/11,3034,novatek,2410,921E,422.00,0,1000
2002/03/11,3034,novatek,2411,921E,427.00,0,100
2002/03/11,3034,novatek,2412,921E,430.00,0,1000
2002/03/11,3034,novatek,2413,921F,427.50,10,200
2002/03/11,3034,novatek,2414,921G,426.00,0,10
2002/03/11,3034,novatek,2415,921G,429.00,0,200
2002/03/11,3034,novatek,2416,921G,429.50,0,7
2002/03/11,3034,novatek,2417,921G,431.50,0,1000
2002/03/11,3034,novatek,2418,921J,425.00,0,100
2002/03/11,3034,novatek,2419,921J,430.00,1,0
2002/03/11,3034,novatek,2420,921M,427.00,0,200
2002/03/11,3034,novatek,2421,921M,431.50,0,1000
2002/03/11,3034,novatek,2422,921S,426.00,0,1000
2002/03/11,3034,novatek,2423,921S,426.50,0,1000
2002/03/11,3034,novatek,2424,921S,429.50,1000,0
2002/03/11,3034,novatek,2425,921S,431.50,0,1000
2002/03/11,3034,novatek,2426,921Y,430.00,0,1000
2002/03/11,3034,novatek,2427,9223,427.50,0,10
2002/03/11,3034,novatek,2428,9223,428.00,0,1010
2002/03/11,3034,novatek,2429,9223,428.50,0,10
2002/03/11,3034,novatek,2430,9223,429.00,50,0
2002/03/11,3034,novatek,2431,9223,429.50,40,2000
2002/03/11,3034,novatek,2432,9223,430.00,0,1000
2002/03/11,3034,novatek,2433,9224,426.00,0,1000
2002/03/11,3034,novatek,2434,9225,424.00,0,1000
2002/03/11,3034,novatek,2435,9225,427.00,0,1000
2002/03/11,3034,novatek,2436,9227,426.00,0,5000
2002/03/11,3034,novatek,2437,9227,426.50,0,3000
2002/03/11,3034,novatek,2438,9227,427.50,0,1000
2002/03/11,3034,novatek,2439,9227,429.00,0,1100
2002/03/11,3034,novatek,2440,9227,429.50,0,50
2002/03/11,3034,novatek,2441,9227,430.00,0,1000
2002/03/11,3034,novatek,2442,9227,431.00,0,1000
2002/03/11,3034,novatek,2443,9227,431.50,0,1000
2002/03/11,3034,novatek,2444,9229,425.00,0,1000
2002/03/11,3034,novatek,2445,9229,426.50,1000,1000
2002/03/11,3034,novatek,2446,9229,427.00,0,20000
2002/03/11,3034,novatek,2447,9229,428.00,0,300
2002/03/11,3034,novatek,2448,9229,428.50,100,0
2002/03/11,3034,novatek,2449,9229,429.00,0,1000
2002/03/11,3034,novatek,2450,9229,429.50,1080,0
2002/03/11,3034,novatek,2451,9229,430.00,0,4000
2002/03/11,3034,novatek,2452,9229,431.00,0,2000
2002/03/11,3034,novatek,2453,9229,432.00,0,1000
2002/03/11,3034,novatek,2454,922C,431.00,0,1000
2002/03/11,3034,novatek,2455,922H,422.00,0,3000
2002/03/11,3034,novatek,2456,922H,423.00,0,1000
2002/03/11,3034,novatek,2457,922H,425.50,0,3000
2002/03/11,3034,novatek,2458,922H,426.50,100,0
2002/03/11,3034,novatek,2459,922H,428.00,0,150
2002/03/11,3034,novatek,2460,922H,429.50,0,1000
2002/03/11,3034,novatek,2461,922H,430.00,0,1000
2002/03/11,3034,novatek,2462,9231,426.00,0,2000
2002/03/11,3034,novatek,2463,9231,429.00,1000,0
2002/03/11,3034,novatek,2464,9231,429.50,0,35
2002/03/11,3034,novatek,2465,9233,426.50,1000,0
2002/03/11,3034,novatek,2466,9233,429.00,0,2000
2002/03/11,3034,novatek,2467,9233,430.00,0,1000
2002/03/11,3034,novatek,2468,9233,431.00,0,1000
2002/03/11,3034,novatek,2469,9233,431.50,0,1000
2002/03/11,3034,novatek,2470,9234,421.50,0,1000
2002/03/11,3034,novatek,2471,9234,429.00,0,100
2002/03/11,3034,novatek,2472,9234,429.50,1010,1110
2002/03/11,3034,novatek,2473,9234,430.00,0,3150
2002/03/11,3034,novatek,2474,9234,430.50,0,3000
2002/03/11,3034,novatek,2475,9234,431.50,0,1000
2002/03/11,3034,novatek,2476,9235,427.50,0,4000
2002/03/11,3034,novatek,2477,9235,430.00,0,1000
2002/03/11,3034,novatek,2478,9235,431.50,0,1000
2002/03/11,3034,novatek,2479,9237,429.00,0,2000
2002/03/11,3034,novatek,2480,9237,431.00,0,1000
2002/03/11,3034,novatek,2481,9238,428.50,1000,0
2002/03/11,3034,novatek,2482,9239,425.50,0,200
2002/03/11,3034,novatek,2483,9239,429.00,0,7
2002/03/11,3034,novatek,2484,9239,430.00,0,34
2002/03/11,3034,novatek,2485,9239,431.50,0,1000
2002/03/11,3034,novatek,2486,9252,425.00,0,2
2002/03/11,3034,novatek,2487,9252,428.00,0,10
2002/03/11,3034,novatek,2488,9252,430.00,0,1000
2002/03/11,3034,novatek,2489,9252,430.50,1000,0
2002/03/11,3034,novatek,2490,9252,431.50,0,11000
2002/03/11,3034,novatek,2491,9254,429.00,10,100
2002/03/11,3034,novatek,2492,9254,430.00,200,1000
2002/03/11,3034,novatek,2493,9255,424.00,0,1000
2002/03/11,3034,novatek,2494,9255,428.50,0,1000
2002/03/11,3034,novatek,2495,9255,429.00,200,0
2002/03/11,3034,novatek,2496,9255,430.50,0,3000
2002/03/11,3034,novatek,2497,9256,428.00,50,0
2002/03/11,3034,novatek,2498,9257,426.00,0,1000
2002/03/11,3034,novatek,2499,9257,429.00,0,1000
2002/03/11,3034,novatek,2500,9257,430.00,0,1000
2002/03/11,3034,novatek,2501,9257,431.00,0,1000
2002/03/11,3034,novatek,2502,9266,427.50,0,50
2002/03/11,3034,novatek,2503,9266,428.00,0,300
2002/03/11,3034,novatek,2504,9266,429.00,0,1
2002/03/11,3034,novatek,2505,9266,430.00,0,1049
2002/03/11,3034,novatek,2506,9268,420.50,1000,0
2002/03/11,3034,novatek,2507,9268,422.00,3000,29000
2002/03/11,3034,novatek,2508,9268,422.50,0,26000
2002/03/11,3034,novatek,2509,9268,423.00,0,13000
2002/03/11,3034,novatek,2510,9268,423.50,0,23000
2002/03/11,3034,novatek,2511,9268,424.50,5000,0
2002/03/11,3034,novatek,2512,9268,425.00,28000,14000
2002/03/11,3034,novatek,2513,9268,425.50,10000,16000
2002/03/11,3034,novatek,2514,9268,426.00,28000,23000
2002/03/11,3034,novatek,2515,9268,426.50,123000,8000
2002/03/11,3034,novatek,2516,9268,427.50,20000,4000
2002/03/11,3034,novatek,2517,9268,428.00,15000,0
2002/03/11,3034,novatek,2518,9268,428.50,95000,17000
2002/03/11,3034,novatek,2519,9268,429.00,101000,58000
2002/03/11,3034,novatek,2520,9268,429.50,58000,40025
2002/03/11,3034,novatek,2521,9268,430.00,65000,16070
2002/03/11,3034,novatek,2522,9268,430.50,25000,26000
2002/03/11,3034,novatek,2523,9268,431.00,83000,31000
2002/03/11,3034,novatek,2524,9268,431.50,51000,3000
2002/03/11,3034,novatek,2525,9268,432.00,15000,0
2002/03/11,3034,novatek,2526,9272,425.50,0,50
2002/03/11,3034,novatek,2527,9272,429.00,0,2000
2002/03/11,3034,novatek,2528,9272,429.50,105,0
2002/03/11,3034,novatek,2529,9272,430.00,0,4000
2002/03/11,3034,novatek,2530,9272,430.50,0,7000
2002/03/11,3034,novatek,2531,9272,431.00,2000,1000
2002/03/11,3034,novatek,2532,9272,431.50,0,4000
2002/03/11,3034,novatek,2533,9273,429.50,0,100
2002/03/11,3034,novatek,2534,9274,422.00,2000,0
2002/03/11,3034,novatek,2535,9274,423.00,0,1000
2002/03/11,3034,novatek,2536,9274,425.00,0,3001
2002/03/11,3034,novatek,2537,9274,428.50,0,20
2002/03/11,3034,novatek,2538,9274,429.50,0,10
2002/03/11,3034,novatek,2539,9274,430.00,0,2000
2002/03/11,3034,novatek,2540,9274,431.50,0,1000
2002/03/11,3034,novatek,2541,9275,426.50,0,3000
2002/03/11,3034,novatek,2542,9276,429.50,0,100
2002/03/11,3034,novatek,2543,9278,429.00,0,100
2002/03/11,3034,novatek,2544,9281,430.00,0,19000
2002/03/11,3034,novatek,2545,9283,425.00,0,11
2002/03/11,3034,novatek,2546,9283,429.50,10,0
2002/03/11,3034,novatek,2547,9285,426.00,1000,0
2002/03/11,3034,novatek,2548,9285,427.50,1010,0
2002/03/11,3034,novatek,2549,9285,428.50,1000,0
2002/03/11,3034,novatek,2550,9285,429.00,0,230
2002/03/11,3034,novatek,2551,9285,429.50,1000,1020
2002/03/11,3034,novatek,2552,9285,430.00,0,2000
2002/03/11,3034,novatek,2553,9285,430.50,0,2000
2002/03/11,3034,novatek,2554,9285,431.50,0,2000
2002/03/11,3034,novatek,2555,9287,428.00,0,1
2002/03/11,3034,novatek,2556,9287,430.00,0,3000
2002/03/11,3034,novatek,2557,9288,429.50,0,1000
2002/03/11,3034,novatek,2558,9289,427.50,0,1000
2002/03/11,3034,novatek,2559,9289,429.00,1000,0
2002/03/11,3034,novatek,2560,9289,430.00,0,1000
2002/03/11,3034,novatek,2561,9291,422.50,6000,0
2002/03/11,3034,novatek,2562,9291,425.00,4000,0
2002/03/11,3034,novatek,2563,9291,426.50,0,11
2002/03/11,3034,novatek,2564,9291,427.00,0,39
2002/03/11,3034,novatek,2565,9291,429.50,0,1000
2002/03/11,3034,novatek,2566,9291,431.50,0,1000
2002/03/11,3034,novatek,2567,9296,422.00,0,2000
2002/03/11,3034,novatek,2568,9296,430.00,0,2000
2002/03/11,3034,novatek,2569,9300,423.00,0,1000
2002/03/11,3034,novatek,2570,9300,425.00,0,103
2002/03/11,3034,novatek,2571,9300,425.50,1000,151
2002/03/11,3034,novatek,2572,9300,426.00,0,200
2002/03/11,3034,novatek,2573,9300,427.00,1,200
2002/03/11,3034,novatek,2574,9300,427.50,2000,0
2002/03/11,3034,novatek,2575,9300,428.00,4000,1
2002/03/11,3034,novatek,2576,9300,428.50,6000,0
2002/03/11,3034,novatek,2577,9300,429.00,17000,2000
2002/03/11,3034,novatek,2578,9300,429.50,22000,50
2002/03/11,3034,novatek,2579,9300,430.00,10000,2025
2002/03/11,3034,novatek,2580,9300,430.50,17000,1000
